tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2020-06-06,DKI2 (Kelapa Gading),60,18,10,63,11,63,O3,SEDANG
2020-06-06,DKI2 (Kelapa Gading),66,18,11,51,12,66,PM10,SEDANG
2020-06-06,DKI2 (Kelapa Gading),65,21,9,57,13,65,PM10,SEDANG
2020-06-06,DKI2 (Kelapa Gading),65,21,11,56,14,65,PM10,SEDANG
2020-06-06,DKI2 (Kelapa Gading),63,17,8,61,8,63,PM10,SEDANG
2020-06-06,DKI2 (Kelapa Gading),55,22,10,76,12,76,O3,SEDANG
2020-06-06,DKI2 (Kelapa Gading),68,24,10,80,12,80,O3,SEDANG
2020-06-06,DKI2 (Kelapa Gading),64,30,11,63,11,64,PM10,SEDANG
2020-06-06,DKI2 (Kelapa Gading),71,19,13,81,12,81,O3,SEDANG
2020-06-06,DKI2 (Kelapa Gading),73,19,11,56,10,73,PM10,SEDANG
2020-06-06,DKI2 (Kelapa Gading),74,23,12,53,12,74,PM10,SEDANG
2020-06-06,DKI2 (Kelapa Gading),67,18,13,75,9,75,O3,SEDANG
2020-06-06,DKI2 (Kelapa Gading),54,18,10,63,10,63,O3,SEDANG
2020-06-06,DKI2 (Kelapa Gading),73,21,18,72,15,73,PM10,SEDANG
2020-06-06,DKI2 (Kelapa Gading),67,18,11,67,7,67,PM10,SEDANG
2020-06-06,DKI2 (Kelapa Gading),68,22,12,69,10,69,O3,SEDANG
2020-06-06,DKI2 (Kelapa Gading),58,22,10,70,11,70,O3,SEDANG
2020-06-06,DKI2 (Kelapa Gading),58,18,11,124,19,124,O3,TIDAK SEHAT
2020-06-06,DKI2 (Kelapa Gading),80,25,29,79,19,80,PM10,SEDANG
2020-06-06,DKI2 (Kelapa Gading),78,21,22,81,18,81,O3,SEDANG
2020-06-06,DKI2 (Kelapa Gading),75,22,11,64,11,75,PM10,SEDANG
2020-06-06,DKI2 (Kelapa Gading),75,25,11,64,10,75,PM10,SEDANG
2020-06-06,DKI2 (Kelapa Gading),76,23,11,66,15,76,PM10,SEDANG
2020-06-06,DKI2 (Kelapa Gading),78,24,13,69,12,78,PM10,SEDANG
2020-06-06,DKI3 (Jagakarsa),52,17,22,59,5,59,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),48,17,20,53,4,53,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),47,---,14,45,4,47,PM10,BAIK
2020-06-06,DKI3 (Jagakarsa),56,2,18,36,7,56,PM10,SEDANG
2020-06-06,DKI3 (Jagakarsa),54,3,17,60,8,60,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),59,2,16,79,7,79,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),53,2,19,96,15,96,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),61,2,23,56,7,61,PM10,SEDANG
2020-06-06,DKI3 (Jagakarsa),77,2,38,58,9,77,PM10,SEDANG
2020-06-06,DKI3 (Jagakarsa),62,2,21,61,8,62,PM10,SEDANG
2020-06-06,DKI3 (Jagakarsa),54,4,17,66,8,66,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),40,2,14,71,9,71,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),47,2,14,69,6,69,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),---,4,17,72,8,72,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),62,3,18,65,5,65,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),---,2,24,49,9,49,O3,BAIK
2020-06-06,DKI3 (Jagakarsa),60,3,20,48,9,60,PM10,SEDANG
2020-06-06,DKI3 (Jagakarsa),62,3,20,75,8,75,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),52,3,14,57,6,57,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),59,3,20,51,8,59,PM10,SEDANG
2020-06-06,DKI3 (Jagakarsa),58,3,17,58,6,58,PM10,SEDANG
2020-06-06,DKI3 (Jagakarsa),71,6,19,53,6,71,PM10,SEDANG
2020-06-06,DKI3 (Jagakarsa),54,12,21,61,7,61,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),52,12,16,60,7,60,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),76,12,37,77,12,77,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),70,13,21,81,10,81,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),64,13,18,69,7,69,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),70,13,16,81,6,81,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),71,14,15,78,6,78,O3,SEDANG
2020-06-06,DKI3 (Jagakarsa),65,13,18,65,9,65,PM10,SEDANG
2020-06-06,DKI4 (Lubang Buaya),61,22,19,58,4,61,PM10,SEDANG
2020-06-06,DKI4 (Lubang Buaya),50,22,14,49,5,50,PM10,BAIK
2020-06-06,DKI4 (Lubang Buaya),43,21,12,41,4,43,PM10,BAIK
2020-06-06,DKI4 (Lubang Buaya),55,22,13,35,3,55,PM10,SEDANG
2020-06-06,DKI4 (Lubang Buaya),56,24,11,79,4,79,O3,SEDANG
2020-06-06,DKI4 (Lubang Buaya),64,24,13,87,5,87,O3,SEDANG
2020-06-06,DKI4 (Lubang Buaya),66,26,16,74,5,74,O3,SEDANG
2020-06-06,DKI4 (Lubang Buaya),72,23,13,45,4,72,PM10,SEDANG
2020-06-06,DKI4 (Lubang Buaya),81,24,19,57,5,81,PM10,SEDANG
2020-06-06,DKI4 (Lubang Buaya),---,---,---,---,---,0,,TIDAK ADA DATA
2020-06-06,DKI4 (Lubang Buaya),63,24,9,70,4,70,O3,SEDANG
2020-06-06,DKI4 (Lubang Buaya),50,22,9,72,4,72,O3,SEDANG
2020-06-06,DKI4 (Lubang Buaya),54,23,10,75,4,75,O3,SEDANG
2020-06-06,DKI4 (Lubang Buaya),63,23,12,72,4,72,O3,SEDANG
2020-06-06,DKI4 (Lubang Buaya),76,23,14,62,3,76,PM10,SEDANG
2020-06-06,DKI4 (Lubang Buaya),74,24,13,43,3,74,PM10,SEDANG
2020-06-06,DKI4 (Lubang Buaya),70,23,14,59,4,70,PM10,SEDANG
2020-06-06,DKI4 (Lubang Buaya),63,24,12,64,4,64,O3,SEDANG
2020-06-06,DKI4 (Lubang Buaya),54,22,10,53,4,54,PM10,SEDANG
2020-06-06,DKI4 (Lubang Buaya),70,23,16,59,7,70,PM10,SEDANG
2020-06-06,DKI4 (Lubang Buaya),60,22,12,53,4,60,PM10,SEDANG
2020-06-06,DKI4 (Lubang Buaya),63,25,11,44,5,63,PM10,SEDANG
2020-06-06,DKI4 (Lubang Buaya),53,22,14,57,5,57,O3,SEDANG
2020-06-06,DKI4 (Lubang Buaya),44,22,10,82,3,82,O3,SEDANG
2020-06-06,DKI4 (Lubang Buaya),77,22,53,77,9,77,PM10,SEDANG
2020-06-06,DKI4 (Lubang Buaya),78,24,23,86,6,86,O3,SEDANG
2020-06-06,DKI4 (Lubang Buaya),68,25,14,52,5,68,PM10,SEDANG
2020-06-06,DKI4 (Lubang Buaya),80,24,12,69,3,80,PM10,SEDANG
2020-06-06,DKI4 (Lubang Buaya),78,24,11,66,4,78,PM10,SEDANG
2020-06-06,DKI4 (Lubang Buaya),79,23,13,70,5,79,PM10,SEDANG
2020-06-06,DKI5 (Kebon Jeruk) Jakarta Barat,59,10,19,69,10,69,O3,SEDANG
2020-06-06,DKI5 (Kebon Jeruk) Jakarta Barat,42,10,9,57,7,57,O3,SEDANG
2020-06-06,DKI5 (Kebon Jeruk) Jakarta Barat,40,9,10,48,3,48,O3,BAIK
2020-06-06,DKI5 (Kebon Jeruk) Jakarta Barat,49,12,17,41,2,49,PM10,BAIK
2020-06-06,DKI5 (Kebon Jeruk) Jakarta Barat,55,13,14,96,2,96,O3,SEDANG
2020-06-06,DKI5 (Kebon Jeruk) Jakarta Barat,59,13,14,98,4,98,O3,SEDANG
2020-06-07,DKI5 (Kebon Jeruk) Jakarta Barat,51,11,10,95,4,95,O3,SEDANG
2020-06-08,DKI5 (Kebon Jeruk) Jakarta Barat,56,12,17,53,3,56,PM10,SEDANG
2020-06-09,DKI5 (Kebon Jeruk) Jakarta Barat,60,12,27,61,3,61,O3,SEDANG
2020-06-10,DKI5 (Kebon Jeruk) Jakarta Barat,56,12,24,61,6,61,O3,SEDANG
2020-06-11,DKI5 (Kebon Jeruk) Jakarta Barat,13,13,8,79,9,79,O3,SEDANG
2020-06-12,DKI5 (Kebon Jeruk) Jakarta Barat,5,11,8,97,8,97,O3,SEDANG
2020-06-13,DKI5 (Kebon Jeruk) Jakarta Barat,53,11,10,99,7,99,O3,SEDANG
2020-06-14,DKI5 (Kebon Jeruk) Jakarta Barat,54,12,12,97,8,97,O3,SEDANG
2020-06-15,DKI5 (Kebon Jeruk) Jakarta Barat,60,13,10,95,8,95,O3,SEDANG
2020-06-16,DKI5 (Kebon Jeruk) Jakarta Barat,57,17,10,59,9,59,O3,SEDANG
2020-06-17,DKI5 (Kebon Jeruk) Jakarta Barat,52,13,13,73,8,73,O3,SEDANG
2020-06-18,DKI5 (Kebon Jeruk) Jakarta Barat,57,15,14,79,9,79,O3,SEDANG
2020-06-19,DKI5 (Kebon Jeruk) Jakarta Barat,57,11,12,75,7,75,O3,SEDANG
2020-06-20,DKI5 (Kebon Jeruk) Jakarta Barat,60,12,19,92,13,92,O3,SEDANG
2020-06-21,DKI5 (Kebon Jeruk) Jakarta Barat,57,12,14,90,8,90,O3,SEDANG
2020-06-22,DKI5 (Kebon Jeruk) Jakarta Barat,59,15,12,65,9,65,O3,SEDANG
2020-06-23,DKI5 (Kebon Jeruk) Jakarta Barat,49,13,15,69,12,69,O3,SEDANG
2020-06-24,DKI5 (Kebon Jeruk) Jakarta Barat,52,11,11,85,13,85,O3,SEDANG
2020-06-25,DKI5 (Kebon Jeruk) Jakarta Barat,76,16,38,85,17,85,O3,SEDANG
2020-06-26,DKI5 (Kebon Jeruk) Jakarta Barat,71,14,23,97,13,97,O3,SEDANG
2020-06-27,DKI5 (Kebon Jeruk) Jakarta Barat,55,14,11,64,7,64,O3,SEDANG
2020-06-28,DKI5 (Kebon Jeruk) Jakarta Barat,58,16,10,71,7,71,O3,SEDANG
2020-06-29,DKI5 (Kebon Jeruk) Jakarta Barat,56,15,10,90,11,90,O3,SEDANG
2020-06-30,DKI5 (Kebon Jeruk) Jakarta Barat,67,15,16,86,10,86,O3,SEDANG
